runtime,popularity,vote_average,popularity_log,runtime_category,runtime_squared,runtime_x_rating,rating_category
128.0,41.946523,7.3,3.759955690554894,Long,16384.0,934.4,Good
109.0,20.697556,5.4,3.077199627475437,Standard,11881.0,588.6,Average
114.0,1.656695,5.3,0.9770828690708698,Standard,12996.0,604.1999999999999,Average
106.0,17.932561,5.4,2.940883243973448,Standard,11236.0,572.4000000000001,Average
141.0,15.509570000000002,6.5,2.8039402127715443,Long,19881.0,916.5,Average
138.0,40.379966,7.1,3.722796850664087,Long,19044.0,979.8,Good
101.0,12.601306,5.3,2.6101658175432423,Standard,10201.0,535.3,Average
98.0,24.389194,5.6,3.2343236504313007,Standard,9604.0,548.8,Average
85.0,12.867326,6.3,2.629535425545657,Short,7225.0,535.5,Average
89.0,23.328823,4.8,3.191661779135321,Short,7921.0,427.2,Low
99.0,29.775440999999997,6.7,3.4267170017810065,Standard,9801.0,663.3000000000001,Good
105.0,19.642328,5.1,3.027343724950644,Standard,11025.0,535.5,Average
96.0,7.339908,4.9,2.1210521851347517,Standard,9216.0,470.40000000000003,Low
124.0,35.099610999999996,6.1,3.586282089657509,Long,15376.0,756.4,Average
118.0,16.541791,6.6,2.8645860911953025,Standard,13924.0,778.8,Good
94.0,31.92695,6.3,3.4942914713881117,Standard,8836.0,592.1999999999999,Average
124.0,9.060642,5.7,2.308630979732784,Long,15376.0,706.8000000000001,Average
135.0,46.509071,7.9,3.8609206612295,Long,18225.0,1066.5,Good
108.0,21.538222,5.8,3.115212623512705,Standard,11664.0,626.4,Average
124.0,33.923786,7.2,3.5531681443384464,Long,15376.0,892.8000000000001,Good
98.0,20.908494,5.3,3.08687441550786,Standard,9604.0,519.4,Average
97.0,16.901954,6.4,2.884909868900144,Standard,9409.0,620.8000000000001,Average
123.0,15.039407,6.2,2.7750486316801455,Long,15129.0,762.6,Average
99.0,13.655735,5.3,2.6848317264364274,Standard,9801.0,524.6999999999999,Average
101.0,21.620317,6.7,3.11884848473655,Standard,10201.0,676.7,Good
92.0,14.642055,5.6,2.74996312034764,Standard,8464.0,515.1999999999999,Average
125.0,17.107065,6.5,2.8963021936039737,Long,15625.0,812.5,Average
107.0,38.21708,6.3,3.669112366186226,Standard,11449.0,674.1,Average
103.0,14.993169,6.0,2.7721616935760185,Standard,10609.0,618.0,Average
129.0,24.147269,7.0,3.224749302180409,Long,16641.0,903.0,Good
107.0,18.47242,6.0,2.9689991054455867,Standard,11449.0,642.0,Average
90.0,18.84332,5.7,2.987867426566844,Short,8100.0,513.0,Average
107.0,15.901137,5.3,2.8273808977724664,Standard,11449.0,567.1,Average
93.0,59.19888,7.1,4.097653747490544,Standard,8649.0,660.3,Good
120.0,14.48851,6.7,2.740098458711091,Standard,14400.0,804.0,Good
101.0,23.197408,6.3,3.186245519988213,Standard,10201.0,636.3,Average
105.0,10.651202,6.7,2.455409350655101,Standard,11025.0,703.5,Good
113.0,10.032626,5.6,2.4008568828985237,Standard,12769.0,632.8,Average
106.0,6.048743,6.3,1.9528493030548817,Standard,11236.0,667.8,Average
96.0,34.628738,6.9,3.5731525594002234,Standard,9216.0,662.4000000000001,Good
87.0,47.5612,6.2,3.8828248581427838,Short,7569.0,539.4,Average
107.0,16.473354999999998,6.3,2.8606771492111203,Standard,11449.0,674.1,Average
90.0,6.201404,5.6,1.974276007011981,Short,8100.0,503.99999999999994,Average
121.0,15.560918,6.6,2.8070455822032714,Long,14641.0,798.5999999999999,Good
111.0,25.799697,6.2,3.2883905814827488,Standard,12321.0,688.2,Average
90.0,4.822033,4.0,1.7616495134626406,Short,8100.0,360.0,Low
110.0,3.379454,5.4,1.476924059083712,Standard,12100.0,594.0,Average
100.0,26.9385,5.3,3.3300056659166364,Standard,10000.0,530.0,Average
132.0,4.901553,7.2,1.7752155366142612,Long,17424.0,950.4,Good
108.0,5.347936,5.9,1.8481297206977758,Standard,11664.0,637.2,Average
93.0,4.120549,5.0,1.6332616598655594,Standard,8649.0,465.0,Low
153.0,49.973462,8.0,3.9313051443525744,Very Long,23409.0,1224.0,Good
102.0,13.611544,6.0,2.6818119012191435,Standard,10404.0,612.0,Average
137.0,6.7752940000000015,6.9,2.0509512708552085,Long,18769.0,945.3000000000001,Good
113.0,27.891012,5.7,3.3635305432865734,Standard,12769.0,644.1,Average
161.0,13.864975,7.0,2.699007774645754,Very Long,25921.0,1127.0,Good
138.0,42.213765,6.5,3.766159078756209,Long,19044.0,897.0,Average
126.0,29.887403999999997,5.9,3.4303484632564785,Long,15876.0,743.4000000000001,Average
99.0,74.417456,8.0,4.323038760155497,Standard,9801.0,792.0,Good
101.0,7.06762,6.4,2.087858519329792,Standard,10201.0,646.4000000000001,Average
103.0,15.895661,6.2,2.8270568434021133,Standard,10609.0,638.6,Average
118.0,19.258041,7.0,3.0085518011543533,Standard,13924.0,826.0,Good
99.0,47.753598,6.2,3.886778999848597,Standard,9801.0,613.8000000000001,Average
105.0,15.585138,6.4,2.80850699313618,Standard,11025.0,672.0,Average
113.0,32.217425,6.9,3.503074587634762,Standard,12769.0,779.7,Good
93.0,34.868590000000005,6.1,3.5798619821571465,Standard,8649.0,567.3,Average
108.0,36.432598,6.0,3.6225419290721255,Standard,11664.0,648.0,Average
81.0,73.640445,7.7,4.312682518472013,Short,6561.0,623.7,Good
116.0,49.526736,6.8,3.9225026219275247,Standard,13456.0,788.8,Good
104.0,26.780961,7.0,3.3243509299604073,Standard,10816.0,728.0,Good
105.0,6.487344,6.0,2.013214128499981,Standard,11025.0,630.0,Average
113.0,25.996219,7.4,3.295696819161191,Standard,12769.0,836.2,Good
134.0,46.212155,7.2,3.8546513806250613,Long,17956.0,964.8000000000001,Good
132.0,32.105328,7.2,3.499694236196629,Long,17424.0,950.4,Good
92.0,41.156217,6.2,3.741382170605647,Standard,8464.0,570.4,Average
99.0,37.179547,6.7,3.6422999533765066,Standard,9801.0,663.3000000000001,Good
90.0,34.391791999999995,6.1,3.5664799288482416,Short,8100.0,549.0,Average
115.0,40.176265,6.5,3.7178619981175816,Standard,13225.0,747.5,Average
102.0,10.704596,6.5,2.4599815851827525,Standard,10404.0,663.0,Average
127.0,79.579532,8.1,4.389244671853558,Long,16129.0,1028.7,Excellent
112.0,63.13678,7.3,4.161017990323178,Standard,12544.0,817.6,Good
87.0,27.870755,6.7,3.3628291450474763,Short,7569.0,582.9,Good
138.0,31.242999,7.6,3.4733009344040453,Long,19044.0,1048.8,Good
132.0,70.456012,7.7,4.269082043593246,Long,17424.0,1016.4,Good
103.0,29.415228999999997,6.4,3.4149434369240055,Standard,10609.0,659.2,Average
123.0,55.109138,7.7,4.027298686964424,Long,15129.0,947.1,Good
111.0,30.695228000000004,6.1,3.4561661332739098,Standard,12321.0,677.0999999999999,Average
102.0,13.788422,6.0,2.6938445773185618,Standard,10404.0,612.0,Average
78.0,4.5902769999999995,6.0,1.7210288387121182,Short,6084.0,468.0,Average
132.0,3.845231,5.9,1.577994922224745,Long,17424.0,778.8000000000001,Average
133.0,26.95272700000001,7.2,3.330514761925829,Long,17689.0,957.6,Good
109.0,33.704181,6.7,3.5468601696080317,Standard,11881.0,730.3000000000001,Good
125.0,19.92502600000001,6.7,3.040945858907623,Long,15625.0,837.5,Good
97.0,43.742241,6.4,3.800918044213005,Standard,9409.0,620.8000000000001,Average
118.0,46.377628,6.6,3.858150134159574,Standard,13924.0,778.8,Good
87.0,9.166658,4.9,2.3191135424858764,Short,7569.0,426.3,Low
89.0,34.36645,6.0,3.5657636306371145,Short,7921.0,534.0,Average
100.0,12.967137,5.8,2.6367072131106393,Standard,10000.0,580.0,Average
111.0,50.670253,6.4,3.944882238745399,Standard,12321.0,710.4000000000001,Average
109.0,24.694551,6.7,3.246278946074743,Standard,11881.0,730.3000000000001,Good
99.0,11.409124,5.8,2.518432008489755,Standard,9801.0,574.1999999999999,Average
114.0,7.922716,5.8,2.188600384550912,Standard,12996.0,661.1999999999999,Average
89.0,33.385428999999995,5.9,3.5376328990644805,Short,7921.0,525.1,Average
95.0,8.584398,5.3,2.2601365680567587,Standard,9025.0,503.5,Average
98.0,41.569541,6.3,3.7511389975409175,Standard,9604.0,617.4,Average
94.0,43.753585,7.4,3.8011715532439347,Standard,8836.0,695.6,Good
85.0,18.568021,5.5,2.973896652124944,Short,7225.0,467.5,Average
124.0,28.350529,7.4,3.379310569961763,Long,15376.0,917.6,Good
131.0,10.81051,5.8,2.468989813019471,Long,17161.0,759.8,Average
107.0,19.578249,5.6,3.024234644181703,Standard,11449.0,599.1999999999999,Average
99.0,5.7366699999999975,5.7,1.9075657375518493,Standard,9801.0,564.3000000000001,Average
83.0,28.624038,6.3,3.3885861263542103,Short,6889.0,522.9,Average
131.0,27.230493,6.0,3.340402705804018,Long,17161.0,786.0,Average
85.0,30.380746999999996,6.8,3.446194551992872,Short,7225.0,578.0,Good
126.0,29.489274,6.9,3.417374949631073,Long,15876.0,869.4000000000001,Good
102.0,8.058109,5.1,2.203660378623112,Standard,10404.0,520.1999999999999,Average
123.0,33.369305,7.4,3.5371638695342202,Long,15129.0,910.2,Good
105.0,16.52083,6.6,2.8633904588153363,Standard,11025.0,693.0,Good
125.0,11.19602,6.2,2.5011096690065924,Long,15625.0,775.0,Average
92.0,14.585968,4.9,2.7463710222946625,Standard,8464.0,450.8,Low
77.0,43.571612,7.2,3.7970971541303165,Short,5929.0,554.4,Good
118.0,8.305085,7.2,2.230561024926215,Standard,13924.0,849.6,Good
121.0,55.424027,7.2,4.032895078425542,Long,14641.0,871.2,Good
123.0,65.364452,7.3,4.195161551679499,Long,15129.0,897.9,Good
99.0,45.083509,6.2,3.8304551636619695,Standard,9801.0,613.8000000000001,Average
112.0,82.05205600000002,7.4,4.419467591923857,Standard,12544.0,828.8000000000001,Good
111.0,15.011624,6.9,2.7733149584664027,Standard,12321.0,765.9000000000001,Good
107.0,25.060342,6.6,3.260414695171599,Standard,11449.0,706.1999999999999,Good
104.0,11.42943,5.6,2.5200670476730953,Standard,10816.0,582.4,Average
113.0,32.26789,7.1,3.5045926675202725,Standard,12769.0,802.3,Good
113.0,33.394082,6.2,3.5378845146959335,Standard,12769.0,700.6,Average
95.0,73.987775,6.5,4.3173251002503665,Standard,9025.0,617.5,Average
84.0,10.608998,3.7,2.4517804870757565,Short,7056.0,310.8,Low
126.0,12.821329,7.2,2.626212978694261,Long,15876.0,907.2,Good
101.0,30.131497999999997,6.4,3.4382201040795586,Standard,10201.0,646.4000000000001,Average
94.0,12.113235,6.6,2.5736220255356588,Standard,8836.0,620.4,Good
111.0,31.191975,6.5,3.471717197886515,Standard,12321.0,721.5,Average
95.0,11.916389,3.8,2.5584969701259936,Standard,9025.0,361.0,Low
98.0,20.355458,5.7,3.06130735103137,Standard,9604.0,558.6,Average
100.0,63.848541,5.8,4.172054412436893,Standard,10000.0,580.0,Average
108.0,8.999675,6.6,2.302552592465909,Standard,11664.0,712.8,Good
125.0,9.278361,6.5,2.3300408115181157,Long,15625.0,812.5,Average
94.0,7.185212,5.1,2.1023291115261573,Standard,8836.0,479.4,Average
79.0,55.806402,6.6,4.0396490306432735,Short,6241.0,521.4,Good
106.0,48.237797,6.4,3.896661560266646,Standard,11236.0,678.4000000000001,Average
111.0,17.943945000000006,5.9,2.941484355403462,Standard,12321.0,654.9000000000001,Average
85.0,15.67747,4.1,2.8140587067691554,Short,7225.0,348.49999999999994,Low
108.0,4.523630000000002,6.3,1.7090352528548054,Standard,11664.0,680.4,Average
139.0,13.064264,6.4,2.6436371120977,Long,19321.0,889.6,Average
127.0,2.644427,6.2,1.293199151457057,Long,16129.0,787.4,Average
106.0,5.301589,5.4,1.840801823817032,Standard,11236.0,572.4000000000001,Average
95.0,20.252143,4.8,3.0564577373445267,Standard,9025.0,456.0,Low
118.0,29.359201,5.9,3.41309963465806,Standard,13924.0,696.2,Average
108.0,20.063165,5.8,3.04752578031447,Standard,11664.0,626.4,Average
111.0,6.246199,5.2,1.9804770555238707,Standard,12321.0,577.2,Average
124.0,27.71063,5.7,3.3572674374658837,Long,15376.0,706.8000000000001,Average
104.0,2.850896,5.0,1.3483058484956294,Standard,10816.0,520.0,Low
133.0,34.421696000000004,6.9,3.5673245137605853,Long,17689.0,917.7,Good
87.0,15.89534,4.8,2.8270378442608917,Short,7569.0,417.59999999999997,Low
109.0,18.706504,6.0,2.980948733539934,Standard,11881.0,654.0,Average
87.0,9.607391,6.0,2.3615510222932556,Short,7569.0,522.0,Average
98.0,2.77255,5.2,1.3277511653825065,Standard,9604.0,509.6,Average
99.0,17.834976,5.4,2.9357155669196726,Standard,9801.0,534.6,Average
112.0,20.236951,6.6,3.055742636163626,Standard,12544.0,739.1999999999999,Good
108.0,16.883429,5.7,2.883874529881708,Standard,11664.0,615.6,Average
126.0,12.779201,6.8,2.6231602813210033,Long,15876.0,856.8,Good
98.0,14.729385999999998,5.5,2.755530682614773,Standard,9604.0,539.0,Average
104.0,23.227877,5.5,3.1875039123351354,Standard,10816.0,572.0,Average
110.0,11.374306,5.1,2.515622226074086,Standard,12100.0,561.0,Average
130.0,10.703602,6.3,2.459896657671408,Long,16900.0,819.0,Average
97.0,10.756266,5.1,2.4643863750444805,Standard,9409.0,494.7,Average
96.0,4.352422,5.0,1.6775491687459065,Standard,9216.0,480.0,Low
114.0,9.301562,6.7,2.3322955342232548,Standard,12996.0,763.8000000000001,Good
106.0,18.27083,6.0,2.9585925536315463,Standard,11236.0,636.0,Average
135.0,19.106154,6.4,3.001025937359048,Long,18225.0,864.0,Average
100.0,5.2595849999999995,4.0,1.834113888984755,Standard,10000.0,400.0,Low
100.0,3.226243,5.4,1.4413134187238872,Standard,10000.0,540.0,Average
85.0,21.677732,2.9,3.121383473859218,Short,7225.0,246.5,Low
107.0,43.882857,5.7,3.8040559178335918,Standard,11449.0,609.9,Average
102.0,12.10235,4.7,2.572791603431744,Standard,10404.0,479.40000000000003,Low
111.0,3.3620449999999997,6.1,1.4729409840948622,Standard,12321.0,677.0999999999999,Average
86.0,10.694417,4.8,2.4591115484301684,Short,7396.0,412.8,Low
108.0,6.353971,6.7,1.9952404394391592,Standard,11664.0,723.6,Good
123.0,37.181019,6.3,3.642338507307607,Long,15129.0,774.9,Average
134.0,4.952735,7.2,1.783850777810013,Long,17956.0,964.8000000000001,Good
91.0,22.975918,5.5,3.17704990992176,Standard,8281.0,500.5,Average
108.0,8.359599000000001,5.8,2.2364024476914195,Standard,11664.0,626.4,Average
122.0,16.102271,7.4,2.8392112617080865,Long,14884.0,902.8000000000001,Good
118.0,29.647844,5.9,3.4225623173305775,Standard,13924.0,696.2,Average
138.0,12.467267,6.7,2.6002620745132923,Long,19044.0,924.6,Good
108.0,2.774811,6.0,1.3283503152224672,Standard,11664.0,648.0,Average
80.0,3.71305,5.4,1.5503352568392763,Short,6400.0,432.0,Average
92.0,8.386432000000001,6.3,2.239265242309227,Standard,8464.0,579.6,Average
98.0,3.866026,5.0,1.5822775875447543,Standard,9604.0,490.0,Low
87.0,12.790408,5.0,2.6239732780245317,Short,7569.0,435.0,Low
160.0,35.53352,7.0,3.598230195321803,Very Long,25600.0,1120.0,Good
125.0,4.065212,5.0,1.6223959926983567,Long,15625.0,625.0,Low
91.0,20.362025,5.9,3.061614812969225,Standard,8281.0,536.9,Average
92.0,48.0343,5.4,3.8925200532249,Standard,8464.0,496.8,Average
129.0,13.268935999999998,6.4,2.6580848666906394,Long,16641.0,825.6,Average
93.0,8.010046,5.5,2.198340177045616,Standard,8649.0,511.5,Average
140.0,12.257654,7.0,2.5845750460280597,Long,19600.0,980.0,Good
110.0,6.0366839999999975,3.0,1.9511370364766267,Standard,12100.0,330.0,Low
103.0,10.958697,5.8,2.4814587960990915,Standard,10609.0,597.4,Average
85.0,2.625594,6.4,1.2880181369516812,Short,7225.0,544.0,Average
110.0,2.981047,6.6,1.3815448500273635,Standard,12100.0,726.0,Good
83.0,66.242737,5.6,4.208309012649528,Short,6889.0,464.79999999999995,Average
115.0,71.496894,6.8,4.283543719563601,Standard,13225.0,782.0,Good
136.0,35.580032,7.3,3.599502517757307,Long,18496.0,992.8,Good
127.0,8.085872,5.9,2.2067206796306724,Long,16129.0,749.3000000000001,Average
86.0,10.364582,5.8,2.430501677041671,Short,7396.0,498.8,Average
122.0,16.87784,7.2,2.883561957078684,Long,14884.0,878.4,Good
113.0,18.165957,6.6,2.953135632362756,Standard,12769.0,745.8,Good
100.0,8.93941,5.0,2.2965076627700167,Standard,10000.0,500.0,Low
91.0,20.55509,5.5,3.0706119835557257,Standard,8281.0,500.5,Average
157.0,3.735723,6.9,1.555134407695529,Very Long,24649.0,1083.3,Good
112.0,4.310168,6.3,1.6696234731714423,Standard,12544.0,705.6,Average
87.0,12.653831,4.9,2.614020141594163,Short,7569.0,426.3,Low
103.0,24.240361,6.8,3.228444340264866,Standard,10609.0,700.4,Good
90.0,92.982009,7.4,4.543103370334887,Short,8100.0,666.0,Good
147.0,61.76233000000001,7.7,4.139355052733376,Long,21609.0,1131.9,Good
118.0,66.976776,7.1,4.21916611742989,Standard,13924.0,837.8,Good
79.0,7.981116,5.7,2.19512415076173,Short,6241.0,450.3,Average
104.0,21.252797,6.1,3.1024677085768464,Standard,10816.0,634.4,Average
110.0,19.237254,6.6,3.007525163278236,Standard,12100.0,726.0,Good
102.0,27.55564600000001,6.2,3.35185467486916,Standard,10404.0,632.4,Average
131.0,66.169628,7.5,4.207221181076747,Long,17161.0,982.5,Good
99.0,24.917665,6.4,3.2549247825496446,Standard,9801.0,633.6,Average
130.0,57.518472,7.3,4.069342465079659,Long,16900.0,949.0,Good
120.0,11.870161,6.2,2.554911531242299,Standard,14400.0,744.0,Average
135.0,7.534003,7.0,2.1440585363007827,Long,18225.0,945.0,Good
101.0,44.529429,6.8,3.818358908086411,Standard,10201.0,686.8,Good
103.0,14.949395,5.5,2.769420897476971,Standard,10609.0,566.5,Average
115.0,14.726338,6.5,2.755336886407155,Standard,13225.0,747.5,Average
110.0,24.13081,7.4,3.2240945834276125,Standard,12100.0,814.0,Good
90.0,45.915165,7.1,3.848340970734656,Short,8100.0,639.0,Good
105.0,28.04350800000001,6.4,3.368794981559068,Standard,11025.0,672.0,Average
127.0,26.090746,6.3,3.2991921935546844,Long,16129.0,800.1,Average
90.0,14.530803,6.6,2.7428253421986257,Short,8100.0,594.0,Good
99.0,13.308127,5.5,2.6608276975105793,Standard,9801.0,544.5,Average
89.0,38.0958,6.1,3.6660150443419184,Short,7921.0,542.9,Average
115.0,37.729059,6.9,3.6565901968204475,Standard,13225.0,793.5,Good
96.0,18.650748,6.4,2.978115403748533,Standard,9216.0,614.4000000000001,Average
104.0,15.794946,6.1,2.8210780078164555,Standard,10816.0,634.4,Average
117.0,45.054936,7.1,3.829834944796415,Standard,13689.0,830.6999999999999,Good
83.0,25.039382999999997,5.6,3.2596101227432173,Short,6889.0,464.79999999999995,Average
99.0,6.7567710000000005,4.6,2.0485661393506445,Standard,9801.0,455.4,Low
81.0,22.14595,6.1,3.141819819223086,Short,6561.0,494.09999999999997,Average
135.0,36.58383,7.7,3.6265739047049648,Long,18225.0,1039.5,Good
117.0,94.056131,7.9,4.55446756974743,Standard,13689.0,924.3000000000001,Good
139.0,10.703456,6.5,2.4598841828016487,Long,19321.0,903.5,Average
113.0,41.638961,6.0,3.7527684127689693,Standard,12769.0,678.0,Average
117.0,14.518707999999998,6.5,2.7420462638671332,Standard,13689.0,760.5,Average
97.0,3.312385,4.5,1.4614911153352497,Standard,9409.0,436.5,Low
98.0,3.75074,7.0,1.5583003953863142,Standard,9604.0,686.0,Good
103.0,22.074306,5.8,3.1387197040969754,Standard,10609.0,597.4,Average
119.0,4.436792,6.0,1.6931891810405968,Standard,14161.0,714.0,Average
94.0,14.639323999999998,5.5,2.749788511676652,Standard,8836.0,517.0,Average
86.0,1.767479,5.5,1.0179367974959845,Short,7396.0,473.0,Average
98.0,13.145205,4.8,2.6493756974021347,Standard,9604.0,470.4,Low
108.0,12.921594,5.8,2.633441159844586,Standard,11664.0,626.4,Average
108.0,28.397048,5.5,3.3808942611401336,Standard,11664.0,594.0,Average
134.0,7.039189,6.8,2.084328207456323,Long,17956.0,911.1999999999999,Good
110.0,16.785866,6.2,2.8784040969335494,Standard,12100.0,682.0,Average
103.0,40.28635,6.3,3.7205319368624474,Standard,10609.0,648.9,Average
145.0,6.0096440000000015,5.6,1.94728691516348,Long,21025.0,812.0,Average
90.0,25.520976,5.7,3.2779359670537427,Short,8100.0,513.0,Average
131.0,25.633663,6.2,3.2821759419999785,Long,17161.0,812.2,Average
129.0,22.527211,6.2,3.158157666177329,Long,16641.0,799.8000000000001,Average
109.0,24.09152000000001,7.1,3.2225299404484633,Standard,11881.0,773.9,Good
114.0,6.248273,5.7,1.9807632335942627,Standard,12996.0,649.8000000000001,Average
163.0,9.548391,6.9,2.3559733364426196,Very Long,26569.0,1124.7,Good
92.0,12.576381,6.9,2.6083315917691277,Standard,8464.0,634.8000000000001,Good
120.0,12.741073,6.2,2.620389376903752,Standard,14400.0,744.0,Average
113.0,16.188572,6.7,2.8442447443908967,Standard,12769.0,757.1,Good
116.0,5.576937,5.6,1.8835691354380013,Standard,13456.0,649.5999999999999,Average
115.0,18.913,6.2,2.991372784776538,Standard,13225.0,713.0,Average
133.0,44.714264,7.5,3.822410371738346,Long,17689.0,997.5,Good
117.0,11.870301,6.0,2.5549224090579346,Standard,13689.0,702.0,Average
117.0,5.753705,6.7,1.9100912431889214,Standard,13689.0,783.9,Good
101.0,28.22798400000001,6.6,3.37512660650854,Standard,10201.0,666.5999999999999,Good
82.0,11.678561,5.5,2.5399124567646623,Short,6724.0,451.0,Average
